Date,Event,Details,Billing on,Shop name,Shop country,Shop email,Shop domain
2021-05-29 00:08:45 UTC,Installed,,,illy Coffee from the Kaffeina Group ,AU,spiros@kaffeina.com.au,illyaustralia.myshopify.com
2021-05-29 00:09:14 UTC,Recurring charge accepted,In Cart Upsell - FLEX - 0.0,,illy Coffee from the Kaffeina Group ,AU,spiros@kaffeina.com.au,illyaustralia.myshopify.com
2021-05-29 00:09:16 UTC,Recurring charge activated,In Cart Upsell - FLEX - 0.0,2021-06-28,illy Coffee from the Kaffeina Group ,AU,spiros@kaffeina.com.au,illyaustralia.myshopify.com
2021-05-29 00:10:33 UTC,Closed Store,,,HT SCENTZ,GB,hamzasarkar57@gmail.com,adhbhaisab.myshopify.com
2021-05-29 00:11:58 UTC,Uninstalled,"",,illy Coffee from the Kaffeina Group ,AU,spiros@kaffeina.com.au,illyaustralia.myshopify.com
2021-05-29 00:11:59 UTC,Recurring charge cancelled,In Cart Upsell - FLEX - 0.0,,illy Coffee from the Kaffeina Group ,AU,spiros@kaffeina.com.au,illyaustralia.myshopify.com
2021-05-29 00:13:23 UTC,Closed Store,,,347 Windows,US,mustafa@windowsweare.com,347-windows.myshopify.com
2021-05-29 00:13:32 UTC,Closed Store,,,amonto,SI,benjamin@bevuti.com,amontocz.myshopify.com
2021-05-29 00:13:32 UTC,Closed Store,,,amonto,SI,benjamin@bevuti.com,amontosk.myshopify.com
2021-05-29 00:13:32 UTC,Closed Store,,,amonto,SI,benjamin@bevuti.com,amontoro.myshopify.com
2021-05-29 00:13:32 UTC,Closed Store,,,amonto,SI,benjamin@bevuti.com,amontopl.myshopify.com
2021-05-29 00:13:32 UTC,Closed Store,,,amonto,SI,benjamin@bevuti.com,amontohu.myshopify.com
2021-05-29 00:13:32 UTC,Recurring charge frozen,In Cart Upsell - FLEX - 0.0,,amonto,SI,benjamin@bevuti.com,amontohu.myshopify.com
2021-05-29 00:13:32 UTC,Recurring charge frozen,In Cart Upsell - FLEX - 0.0,,amonto,SI,benjamin@bevuti.com,amontopl.myshopify.com
2021-05-29 00:13:33 UTC,Recurring charge frozen,In Cart Upsell - FLEX - 0.0,,amonto,SI,benjamin@bevuti.com,amontocz.myshopify.com
2021-05-29 00:13:33 UTC,Recurring charge frozen,In Cart Upsell - FLEX - 0.0,,amonto,SI,benjamin@bevuti.com,amontoro.myshopify.com
2021-05-29 00:13:34 UTC,Recurring charge frozen,In Cart Upsell - FLEX - 0.0,,amonto,SI,benjamin@bevuti.com,amontosk.myshopify.com
2021-05-29 00:14:21 UTC,Uninstalled,"",,Loop Store,MX,info@loopstore.mx,loop-mty.myshopify.com
2021-05-29 00:15:26 UTC,Closed Store,,,Body-Sex,FR,sav.innov.product@gmail.com,eco-modern-product.myshopify.com
2021-05-29 00:15:27 UTC,Recurring charge frozen,In Cart Upsell - FLEX - 0.0,,Body-Sex,FR,sav.innov.product@gmail.com,eco-modern-product.myshopify.com
2021-05-29 00:15:51 UTC,Closed Store,,,Amonto,SI,benjamin@bevuti.com,amontodk.myshopify.com
2021-05-29 00:15:51 UTC,Recurring charge frozen,In Cart Upsell - FLEX - 0.0,,Amonto,SI,benjamin@bevuti.com,amontodk.myshopify.com
2021-05-29 00:17:45 UTC,Closed Store,,,zone,GB,info.zoneoffishing@gmail.com,kalas-tackle.myshopify.com
2021-05-29 00:20:10 UTC,Closed Store,,,Premium Pet Outlet,CA,premiumpetoutlet21@gmail.com,premium-pet-outlet.myshopify.com
2021-05-29 00:20:11 UTC,Recurring charge frozen,In Cart Upsell - FLEX - 0.0,,Premium Pet Outlet,CA,premiumpetoutlet21@gmail.com,premium-pet-outlet.myshopify.com
2021-05-29 00:21:19 UTC,Re-opened Store,,,Christianity Today,US,jwalsh@christianitytoday.com,ctmagazine.myshopify.com
2021-05-29 00:24:22 UTC,Closed Store,,,I'm From Florida,US,info@imfromflorida.com,im-from-florida.myshopify.com
2021-05-29 00:25:00 UTC,Uninstalled,Does not meet my needs,,FC-BIOS SDN BHD,MY,estore@fcbios.com.my,fcbios.myshopify.com
2021-05-29 00:28:43 UTC,Uninstalled,"",,Quest Buy,US,nicocastronovo5@gmail.com,quest-buy.myshopify.com
2021-05-29 00:30:48 UTC,Usage charge applied,Shopify plan - 29.99,,The People's Tool Company,AU,jack@thepeoplestoolco.com.au,the-peoples-tool-company.myshopify.com
2021-05-29 00:30:49 UTC,Usage charge applied,Basic Shopify plan - 19.99,,KennyBoutique,CA,kfecommerce2020@gmail.com,thehomesshop-com.myshopify.com
2021-05-29 00:31:22 UTC,Usage charge applied,Basic Shopify plan - 19.99,,Magnolia Midleton,IE,magnoliamidleton34@gmail.com,magnolia-midleton.myshopify.com
2021-05-29 00:31:22 UTC,Usage charge applied,Shopify plan - 29.99,,Beyleaf,NL,approvations@gmail.com,tabontech-1386.myshopify.com
2021-05-29 00:31:23 UTC,Usage charge applied,Basic Shopify plan - 19.99,,365wellnesssoultions,US,davidarguez@ymail.com,365wellnesssoultions.myshopify.com
2021-05-29 00:31:24 UTC,Usage charge applied,Basic Shopify plan - 19.99,,Zach Brown Glass,US,customerservice.zbg@gmail.com,zach-brown-glass.myshopify.com
2021-05-29 00:31:25 UTC,Usage charge applied,Basic Shopify plan - 19.99,,VLENTY,PE,vlentypro@gmail.com,vlenty.myshopify.com
2021-05-29 00:31:26 UTC,Usage charge applied,Basic Shopify plan - 19.99,,The Pearl of Door County,US,connect@thepearlofdoorcounty.com,the-pearl-of-door-county.myshopify.com
2021-05-29 00:31:27 UTC,Usage charge applied,Basic Shopify plan - 19.99,,Nala's Toy Chest,US,nalastoychest@gmail.com,nalastoychest.myshopify.com
2021-05-29 00:31:27 UTC,Usage charge applied,Basic Shopify plan - 19.99,,Malley Dancewear,IE,team.malleysport@gmail.com,malleystyle.myshopify.com
2021-05-29 00:31:28 UTC,Usage charge applied,Basic Shopify plan - 19.99,,Kitchen Magic Gadgets ,US,kitchenmagicgadgets@gmail.com,kitchen-magic-gadgets.myshopify.com
2021-05-29 00:31:29 UTC,Usage charge applied,Basic Shopify plan - 19.99,,Bistrot at Home,GB,bistrotathome@pierre94.co.uk,bistrot-pierre-at-home.myshopify.com
2021-05-29 00:31:30 UTC,Usage charge applied,Basic Shopify plan - 19.99,,Alme Designs,AU,almedesigns464@gmail.com,alme-designs.myshopify.com
2021-05-29 00:31:35 UTC,Usage charge applied,Basic Shopify plan - 19.99,,www.akay-home.de,DE,stanka@akay-home.de,www-akay-home-de.myshopify.com
2021-05-29 00:31:36 UTC,Usage charge applied,Basic Shopify plan - 19.99,,Benefits with Friends,US,bbenefitswithfriends@gmail.com,benefits-with-friends.myshopify.com
2021-05-29 00:31:36 UTC,Usage charge applied,Basic Shopify plan - 19.99,,FLAMAN | MODA,ES,cobogarciacarlos@gmail.com,flaman-shopping.myshopify.com
2021-05-29 00:31:37 UTC,Usage charge applied,Shopify plan - 29.99,,KobyEx,US,nate@kobyexpress.com,koby-express.myshopify.com
2021-05-29 00:31:38 UTC,Usage charge applied,Shopify plan - 29.99,,Excel Power Bikes,US,support@excelpowerbikes.com,excel-power-bikes.myshopify.com
2021-05-29 00:31:39 UTC,Usage charge applied,Basic Shopify plan - 19.99,,"GOTYOURJUICE - American Candy Store Cereals, Drinks, Snacks And Sweets",GB,gotyourjuiceltd@gmail.com,gotyourjuice.myshopify.com
2021-05-29 00:31:40 UTC,Usage charge applied,Advanced Shopify plan - 59.99,,SHITI Coolers,US,craig@shiticoolers.com,shiticoolers.myshopify.com
2021-05-29 00:31:41 UTC,Usage charge applied,Basic Shopify plan - 19.99,,AntiNoob Collection,DE,info@antinoob.de,puppeople.myshopify.com
2021-05-29 00:31:42 UTC,Usage charge applied,Shopify plan - 29.99,,Love Follow Conquer,GB,info@lovefollowconquer.com,devlfc.myshopify.com
2021-05-29 00:31:43 UTC,Usage charge applied,Basic Shopify plan - 19.99,,Monaco Schuhe,ES,vandder.de@gmail.com,vandder-de.myshopify.com
2021-05-29 00:31:43 UTC,Usage charge applied,Basic Shopify plan - 19.99,,VOILUNO,LV,myvoiluno@gmail.com,voiluno.myshopify.com
2021-05-29 00:31:44 UTC,Usage charge applied,Basic Shopify plan - 19.99,,One Nova DK,NL,jianto.ecom@gmail.com,fit-shapefr.myshopify.com
2021-05-29 00:31:47 UTC,Usage charge applied,Shopify plan - 29.99,,de Buyer,US,admin@debuyer.com,de-buyer.myshopify.com
2021-05-29 00:32:04 UTC,Usage charge applied,Advanced Shopify plan - 59.99,,FarmFoods,US,info@farmfoodsmarket.com,authentic-foods.myshopify.com
2021-05-29 00:32:05 UTC,Usage charge applied,Shopify Plus plan - 99.99,,Mello,FR,karene.queyroi@viscosoft.fr,viscosoft-fr.myshopify.com
2021-05-29 00:32:06 UTC,Usage charge applied,Basic Shopify plan - 19.99,,EMULTUM,US,myemultum@gmail.com,emultum.myshopify.com
2021-05-29 00:32:07 UTC,Usage charge applied,Basic Shopify plan - 19.99,,The Fishing Armory,US,fishingarmory@gmail.com,thefishingarmory.myshopify.com
2021-05-29 00:32:08 UTC,Usage charge applied,Shopify plan - 29.99,,VESTIGE,US,info@vestigebrand.com,vestigebrand.myshopify.com
2021-05-29 00:32:09 UTC,Usage charge applied,Basic Shopify plan - 19.99,,PalmGadgets,NL,palmgadgets@gmail.com,palmgadgets.myshopify.com
2021-05-29 00:32:10 UTC,Usage charge applied,Basic Shopify plan - 19.99,,Modella Lifestyle,CA,avmamann@gmail.com,modellalifestyle.myshopify.com
2021-05-29 00:32:12 UTC,Usage charge applied,Shopify plan - 29.99,,BME BOUTIQUE,US,Contact@Shopbmeb.com,bme-boutique.myshopify.com
2021-05-29 00:32:13 UTC,Usage charge applied,Shopify plan - 29.99,,Ezra Zion Wine,US,kyle@ezrazion.com,ezra-zion-wine.myshopify.com
2021-05-29 00:32:13 UTC,Usage charge applied,Basic Shopify plan - 19.99,,Belle51,US,lpegrambiomed@gmail.com,belle51.myshopify.com
2021-05-29 00:32:14 UTC,Usage charge applied,Shopify Plus plan - 99.99,,Moose Scooters,GB,hello@moose.co,moose-marketplace.myshopify.com
2021-05-29 00:32:15 UTC,Usage charge applied,Advanced Shopify plan - 59.99,,Veev,US,newsmilecustomerservice@gmail.com,tryveneers.myshopify.com
2021-05-29 00:32:27 UTC,Usage charge applied,Basic Shopify plan - 19.99,,Faith Train,CA,info@faithtraincollection.com,i-house-decor.myshopify.com
2021-05-29 00:32:29 UTC,Usage charge applied,Advanced Shopify plan - 59.99,,Ocean & Company,US,gerard@oceanandcompany.com,oceanandco.myshopify.com
2021-05-29 00:32:40 UTC,Usage charge applied,Basic Shopify plan - 19.99,,Marias Beauty Secrets,US,maria@mariasbeautysecrets.com,mariasbeautysecrets.myshopify.com
2021-05-29 00:32:42 UTC,Usage charge applied,Shopify plan - 29.99,,TelefoonWebshop.nl,NL,info@telefoonwebshop.nl,telefoonwebshop.myshopify.com
2021-05-29 00:32:43 UTC,Usage charge applied,Basic Shopify plan - 19.99,,FabuCrib,CA,contact@fabucrib.com,fabucrib.myshopify.com
2021-05-29 00:32:46 UTC,Usage charge applied,Basic Shopify plan - 19.99,,JOBEESZ,AW,myjobeesz.@gmail.com,jobeesz.myshopify.com
2021-05-29 00:32:47 UTC,Usage charge applied,Shopify plan - 29.99,,Lyfestylemarket,US,lyfestylemarket00@gmail.com,lyfestylemarket.myshopify.com
2021-05-29 00:32:48 UTC,Usage charge applied,Basic Shopify plan - 19.99,,MINCHOS,US,myminchos@gmail.com,myminchos.myshopify.com
2021-05-29 00:32:52 UTC,Usage charge applied,Basic Shopify plan - 19.99,,Outback Botanics,AU,lwoodhill@outbackbotanics.com,outback-botanics.myshopify.com
2021-05-29 00:32:52 UTC,Usage charge applied,Basic Shopify plan - 19.99,,Kakadu-Plum-Co,AU,tahlia@kakaduplumco.com,kakadu-plum-co.myshopify.com
2021-05-29 00:32:53 UTC,Usage charge applied,Basic Shopify plan - 19.99,,Archer Eyewear,AU,michael@archereyewear.com.au,archer-eyewear.myshopify.com
2021-05-29 00:32:54 UTC,Usage charge applied,Basic Shopify plan - 19.99,,Herba-Nutrition,GB,Hello@Herba-Nutrition.co.uk,aalberici.myshopify.com
2021-05-29 00:32:55 UTC,Usage charge applied,Advanced Shopify plan - 59.99,,Shitheadsteve,US,Brett@doingthingsmedia.com,shitheadsteve.myshopify.com
2021-05-29 00:32:56 UTC,Usage charge applied,Shopify plan - 29.99,,TERJAD,US,myterjad@gmail.com,terjad.myshopify.com
2021-05-29 00:32:56 UTC,Usage charge applied,Basic Shopify plan - 19.99,,THEHOMEEXPRESSION,US,support@thehomeexpression.com,thehomeexpression.myshopify.com
2021-05-29 00:32:57 UTC,Usage charge applied,Advanced Shopify plan - 59.99,,eclipsepatch.com,US,orders@eclipsepatch.com,eclipsepatch-com.myshopify.com
2021-05-29 00:32:58 UTC,Usage charge applied,Basic Shopify plan - 19.99,,Squawk and Shop,US,squawkandshop@gmail.com,squawk-and-shop.myshopify.com
2021-05-29 00:32:59 UTC,Usage charge applied,Shopify plan - 29.99,,MYSHOPCIRCUITT,US,myshopcircuitt@gmail.com,myshopcircuitt.myshopify.com
2021-05-29 00:33:00 UTC,Usage charge applied,Basic Shopify plan - 19.99,,Glow Esthetics Spa,US,glowspaorders@gmail.com,glow-estheticis-spa.myshopify.com
2021-05-29 00:33:00 UTC,Usage charge applied,Basic Shopify plan - 19.99,,Knots N Tangles ,US,knots.tangles.crochet@gmail.com,knots-n-tangles-crochet.myshopify.com
2021-05-29 00:33:01 UTC,Usage charge applied,Basic Shopify plan - 19.99,,Teddygood,ES,goodteddy.co@gmail.com,teddygood.myshopify.com
2021-05-29 00:33:02 UTC,Usage charge applied,Basic Shopify plan - 19.99,,Simply Mains Creations ,US,simplymainscreations@gmail.com,simply-mains-creations.myshopify.com
2021-05-29 00:33:03 UTC,Usage charge applied,Basic Shopify plan - 19.99,,MYbestdealz24,DE,mikail-business@web.de,mybestdealsshop24.myshopify.com
2021-05-29 00:33:04 UTC,Usage charge applied,Basic Shopify plan - 19.99,,Miss Valkyrie,GB,shop@missvalkyrie.com,the-annissa-shop.myshopify.com
2021-05-29 00:33:14 UTC,Usage charge applied,Basic Shopify plan - 19.99,,Sweet Remind,CH,contact@sweetremind.com,sweet-remind.myshopify.com
2021-05-29 00:33:25 UTC,Usage charge applied,Basic Shopify plan - 19.99,,BBO RECORDS APPAREL,US,BBORECORDSAPPAREL@GMAIL.COM,ourholidaytraditions.myshopify.com
2021-05-29 00:33:27 UTC,Usage charge applied,Basic Shopify plan - 19.99,,Tucketts™,US,info@tucketts.com,lovetucketts.myshopify.com
2021-05-29 00:33:31 UTC,Usage charge applied,Shopify plan - 29.99,,Skinfolio Park Royal,CA,info@skinfolio.com,skinfolio-park-royal.myshopify.com
2021-05-29 00:33:32 UTC,Usage charge applied,Shopify Plus plan - 99.99,,DC SHOP,US,customercare@famehouse.net,dan-qa.myshopify.com
2021-05-29 00:33:36 UTC,Usage charge applied,Shopify plan - 29.99,,Munch superfood BV,BE,info@munchsuperfood.com,munch-superfood.myshopify.com
2021-05-29 00:33:38 UTC,Usage charge applied,Shopify Plus plan - 99.99,,Northern Brewer Staging,US,larissa.higgins@northernbrewer.com,northernbrewer-staging.myshopify.com
2021-05-29 00:33:38 UTC,Usage charge applied,Shopify plan - 29.99,,mid/night 00.00,ES,marc@neworder-midnight.com,new-order-midnight.myshopify.com
2021-05-29 00:33:39 UTC,Usage charge applied,Basic Shopify plan - 19.99,,Neil Naturopathic,US,info@neilnaturopathic.com,neil-naturopathic.myshopify.com
2021-05-29 00:33:40 UTC,Usage charge applied,Advanced Shopify plan - 59.99,,Levium,US,team@levium.com,glauser-life-sciences-inc.myshopify.com
2021-05-29 00:33:41 UTC,Usage charge applied,Shopify plan - 29.99,,Mother-in-Law's,US,orders@milkimchi.com,mother-in-laws-kimchi.myshopify.com
2021-05-29 00:33:42 UTC,Usage charge applied,Shopify plan - 29.99,,Tummy Thyme,US,info@tummy-thyme.com,tummy-thyme-la.myshopify.com
2021-05-29 00:33:43 UTC,Usage charge applied,Shopify plan - 29.99,,mochibiplush,US,tcook@infinifan.com,mochibiplush.myshopify.com
2021-05-29 00:33:43 UTC,Usage charge applied,Shopify Plus plan - 99.99,,aavaswim.europe,DE,bizdev@stoyo.io,aavaswim-europe.myshopify.com
2021-05-29 00:33:44 UTC,Usage charge applied,Basic Shopify plan - 19.99,,Soflo Snacks,US,jonathan@soflosnacks.com,soflo-snacks.myshopify.com
2021-05-29 00:33:45 UTC,Usage charge applied,Basic Shopify plan - 19.99,,DD Xcess,US,dxdaniel96@gmail.com,shadda-kadda.myshopify.com
2021-05-29 00:33:46 UTC,Usage charge applied,Shopify plan - 29.99,,Portland Pickles Baseball,US,hotdogs@portlandpicklesbaseball.com,portland-pickles-baseball.myshopify.com
2021-05-29 00:33:47 UTC,Usage charge applied,Shopify plan - 29.99,,menoli-it,SI,info@menoli.it,menoli-it.myshopify.com
2021-05-29 00:33:48 UTC,Usage charge applied,Basic Shopify plan - 19.99,,Koffee Beauty Inc.,CA,info@koffeebeauty.com,koffee-skrub.myshopify.com
2021-05-29 00:33:48 UTC,Usage charge applied,Advanced Shopify plan - 59.99,,Gift Monkey AU,AU,shopify@mightyape.co.nz,gift-monkey-au.myshopify.com
2021-05-29 00:33:49 UTC,Usage charge applied,Shopify plan - 29.99,,PodcastMerch.com,US,pmerch@podcastmerch.com,podcastmerch.myshopify.com
2021-05-29 00:33:51 UTC,Usage charge applied,Basic Shopify plan - 19.99,,sonbour,SA,info@sonbour.co,sonbour.myshopify.com
2021-05-29 00:33:51 UTC,Usage charge applied,Shopify Plus plan - 99.99,,Private Label Extensions,US,service@privatelabelextensions.com,privatelabelextensionsapp.myshopify.com
2021-05-29 00:33:52 UTC,Usage charge applied,Basic Shopify plan - 19.99,,Cleanpowercar.ch,CH,Cleanpowercar@outlook.com,merkur-shop.myshopify.com
2021-05-29 00:33:53 UTC,Usage charge applied,Shopify plan - 29.99,,Pinky Goat,AE,info@pinkygoat.com,pinkygoatlashes.myshopify.com
2021-05-29 00:33:54 UTC,Usage charge applied,Advanced Shopify plan - 59.99,,Kindra,US,afshan@ourkindra.com,pepperandwits.myshopify.com
2021-05-29 00:33:55 UTC,Usage charge applied,Basic Shopify plan - 19.99,,Racecraft Australia,AU,racecraftwa@outlook.com,racecraftaus.myshopify.com
2021-05-29 00:34:32 UTC,Uninstalled,"",,Survival Gear by Tommy,US,tsalmon27@yahoo.com,survival-gear-by-tommy.myshopify.com
2021-05-29 00:34:37 UTC,Uninstalled,"",,Johan-Online,ZA,info@johanonline.com,johan-online.myshopify.com
2021-05-29 00:38:26 UTC,Uninstalled,"",,GlobalThingsShop,ES,alexeicterrero@gmail.com,globalthingsshop.myshopify.com
2021-05-29 00:41:26 UTC,Closed Store,,,MedoExpress ,SA,mahmoudhanysaeeda@gmail.com,medo-express.myshopify.com
2021-05-29 00:45:43 UTC,Closed Store,,,the marketers corner,US,tfezzy28@gmail.com,the-marketers-corner.myshopify.com
2021-05-29 00:45:44 UTC,Recurring charge frozen,In Cart Upsell - FLEX - 0.0,,the marketers corner,US,tfezzy28@gmail.com,the-marketers-corner.myshopify.com
2021-05-29 00:45:52 UTC,Closed Store,,,Omzostreetwear,ZA,Omzostreetwear@gmail.com,omzostreetwear.myshopify.com
2021-05-29 00:52:50 UTC,Uninstalled,"",,REDACTED,REDACTED,REDACTED-PII@privacycanary.ca,REDACTED
2021-05-29 01:00:54 UTC,Uninstalled,"",,New York Lashes,DE,info@newyorklashes.de,lashfreaks.myshopify.com
2021-05-29 01:14:57 UTC,Uninstalled,"",,Jewelry City,US,uneekecommerce@gmail.com,jewelry-domain.myshopify.com
2021-05-29 01:19:31 UTC,Closed Store,,,thesmartsetup,TH,theofficialsmartsetup@gmail.com,unnamedwillchange.myshopify.com
2021-05-29 01:25:03 UTC,Uninstalled,"",,Now The Fun Begins ,US,ceoempire101@gmail.com,now-the-fun-begans.myshopify.com
2021-05-29 01:29:53 UTC,Uninstalled,"",,REDACTED,REDACTED,REDACTED-PII@privacycanary.ca,REDACTED
2021-05-29 01:39:27 UTC,Uninstalled,"",,backbeachco.com,AU,karin@backbeachco.com,backbeachco-com.myshopify.com
2021-05-29 02:11:25 UTC,Installed,,,Aly and k company,US,aly.n.k.company@gmail.com,aly-and-k-company.myshopify.com
2021-05-29 02:14:38 UTC,Installed,,,Invis Sports,US,invissports@avias.co,invis-sports.myshopify.com
2021-05-29 02:19:21 UTC,Installed,,,Plug'N Shops,HK,bigumbara@gmail.com,stephase.myshopify.com
2021-05-29 02:20:33 UTC,Recurring charge accepted,In Cart Upsell - FLEX - 0.0,,Plug'N Shops,HK,bigumbara@gmail.com,stephase.myshopify.com
2021-05-29 02:20:35 UTC,Recurring charge activated,In Cart Upsell - FLEX - 0.0,2021-06-28,Plug'N Shops,HK,bigumbara@gmail.com,stephase.myshopify.com
2021-05-29 02:21:26 UTC,Uninstalled,"",,Kened Paris,FR,contact@kened-paris.fr,mypuzzly.myshopify.com
2021-05-29 02:24:09 UTC,Recurring charge cancelled,In Cart Upsell - FLEX - 0.0,,CAR CRAFT INDIA,IN,info@carcraftindia.com,car-craft-india.myshopify.com
2021-05-29 02:24:09 UTC,Uninstalled,"",,CAR CRAFT INDIA,IN,info@carcraftindia.com,car-craft-india.myshopify.com
2021-05-29 02:46:33 UTC,Installed,,,Float,US,floatofficialmerch@gmail.com,float-official.myshopify.com
2021-05-29 02:46:53 UTC,Installed,,,Gogo Leash,US,lisajoeheath@gmail.com,gogo-leash.myshopify.com
2021-05-29 02:47:41 UTC,Uninstalled,"",,Gogo Leash,US,lisajoeheath@gmail.com,gogo-leash.myshopify.com
2021-05-29 02:58:01 UTC,Installed,,,Vga Baits,US,vgabaits@gmail.com,vga-baits.myshopify.com
2021-05-29 02:59:05 UTC,Uninstalled,"",,Vga Baits,US,vgabaits@gmail.com,vga-baits.myshopify.com
2021-05-29 03:01:13 UTC,Installed,,,Sui Beauty,US,hello@bysuibeauty.com,suibeauty.myshopify.com
2021-05-29 03:01:27 UTC,Recurring charge accepted,In Cart Upsell - FLEX - 0.0,,Sui Beauty,US,hello@bysuibeauty.com,suibeauty.myshopify.com
2021-05-29 03:01:28 UTC,Recurring charge activated,In Cart Upsell - FLEX - 0.0,2021-06-28,Sui Beauty,US,hello@bysuibeauty.com,suibeauty.myshopify.com
2021-05-29 03:02:21 UTC,Uninstalled,Does not meet my needs,,Sui Beauty,US,hello@bysuibeauty.com,suibeauty.myshopify.com
2021-05-29 03:02:22 UTC,Recurring charge cancelled,In Cart Upsell - FLEX - 0.0,,Sui Beauty,US,hello@bysuibeauty.com,suibeauty.myshopify.com
2021-05-29 03:06:20 UTC,Installed,,,Seaside Swimwear,US,thesurfisup1@gmail.com,surfs-up-swimwear.myshopify.com
2021-05-29 03:07:44 UTC,Uninstalled,"",,Seaside Swimwear,US,thesurfisup1@gmail.com,surfs-up-swimwear.myshopify.com
2021-05-29 03:11:13 UTC,Closed Store,,,Know Brainer,US,support@knowbrainer.us,knowbrainerstore.myshopify.com
2021-05-29 03:14:39 UTC,Uninstalled,"",,BuddhistDude Vapes,AU,buddhistdudevapes@gmail.com,buddhisdude-vapes.myshopify.com
2021-05-29 03:17:58 UTC,Re-opened Store,,,HoneyShopCo,US,shophoneyshop@gmail.com,honeyshopco.myshopify.com
2021-05-29 03:27:29 UTC,Installed,,,illy Coffee from the Kaffeina Group ,AU,spiros@kaffeina.com.au,illyaustralia.myshopify.com
2021-05-29 03:27:52 UTC,Recurring charge accepted,In Cart Upsell - FLEX - 0.0,,illy Coffee from the Kaffeina Group ,AU,spiros@kaffeina.com.au,illyaustralia.myshopify.com
2021-05-29 03:27:54 UTC,Recurring charge activated,In Cart Upsell - FLEX - 0.0,2021-06-28,illy Coffee from the Kaffeina Group ,AU,spiros@kaffeina.com.au,illyaustralia.myshopify.com
2021-05-29 03:32:10 UTC,Uninstalled,"",,illy Coffee from the Kaffeina Group ,AU,spiros@kaffeina.com.au,illyaustralia.myshopify.com
2021-05-29 03:32:11 UTC,Recurring charge cancelled,In Cart Upsell - FLEX - 0.0,,illy Coffee from the Kaffeina Group ,AU,spiros@kaffeina.com.au,illyaustralia.myshopify.com
2021-05-29 03:56:02 UTC,Uninstalled,"",,Mangawhai Wellbeing,NZ,mangawhaiwellbeing@gmail.com,nutrition-by-nature-nz.myshopify.com
